San Jacinto (Clark) rev                     	 -116.180000 	 33.282000 	 301.000000 	 -0.001300 	 -0.001700 	 -0.000900 	 -0.000000 	 -0.000400 	 0.000400 	 0.000574 	 0.000397 	 0.000751 	 0.000955 	 0.000661 	 0.001249 	 -0.000345 	 -0.000239 	 -0.000451 	 -0.000574 	 -0.000397 	 -0.000751 
San Jacinto (Clark) rev                     	 -116.180000 	 33.282000 	 301.000000 	 -0.003700 	 -0.004700 	 -0.002600 	 -0.000000 	 -0.001000 	 0.001100 	 0.001633 	 0.001192 	 0.002119 	 0.002719 	 0.001984 	 0.003527 	 -0.000981 	 -0.000716 	 -0.001273 	 -0.001633 	 -0.001192 	 -0.002119 
San Jacinto (Clark) rev                     	 -116.435000 	 33.446000 	 298.000000 	 -0.007500 	 -0.009100 	 -0.005500 	 -0.000000 	 -0.001600 	 0.002000 	 0.003109 	 0.002446 	 0.003938 	 0.005847 	 0.004600 	 0.007406 	 -0.001653 	 -0.001300 	 -0.002094 	 -0.003109 	 -0.002446 	 -0.003938 
San Jacinto (Clark) rev                     	 -116.367000 	 33.407000 	 298.000000 	 -0.008200 	 -0.011000 	 -0.006400 	 -0.000000 	 -0.002800 	 0.001800 	 0.003399 	 0.002238 	 0.004145 	 0.006393 	 0.004210 	 0.007796 	 -0.001807 	 -0.001190 	 -0.002204 	 -0.003399 	 -0.002238 	 -0.004145 
San Jacinto (Clark) rev                     	 -116.367000 	 33.407000 	 298.000000 	 -0.008900 	 -0.010900 	 -0.006900 	 -0.000000 	 -0.002000 	 0.002000 	 0.003689 	 0.002860 	 0.004518 	 0.006938 	 0.005379 	 0.008498 	 -0.001962 	 -0.001521 	 -0.002402 	 -0.003689 	 -0.002860 	 -0.004518 
San Jacinto (Superstition Hills)            	 -115.697000 	 32.928000 	 315.000000 	 -0.004000 	 -0.006000 	 -0.002000 	 -0.000000 	 -0.002000 	 0.002000 	 0.002000 	 0.001000 	 0.003000 	 0.002000 	 0.001000 	 0.003000 	 -0.002000 	 -0.001000 	 -0.003000 	 -0.002000 	 -0.001000 	 -0.003000 
San Jacinto (Superstition Mtn)              	 -115.954000 	 33.003000 	 298.000000 	 -0.007000 	 -0.009000 	 -0.005000 	 -0.000000 	 -0.002000 	 0.002000 	 0.002902 	 0.002073 	 0.003731 	 0.005457 	 0.003898 	 0.007016 	 -0.001543 	 -0.001102 	 -0.001984 	 -0.002902 	 -0.002073 	 -0.003731 
Santa Monica alt 1                          	 -118.526000 	 34.032000 	 259.000000 	 0.000433 	 0.000183 	 0.000683 	 -0.000065 	 -0.000315 	 0.000185 	 0.000079 	 0.000042 	 0.000125 	 -0.000405 	 -0.000215 	 -0.000644 	 0.000028 	 0.000002 	 0.000005 	 -0.000143 	 -0.000009 	 -0.000028 
Santa Susana alt 1                          	 -118.573000 	 34.305000 	 280.000000 	 0.000000 	 -0.003850 	 0.003850 	 -0.003413 	 -0.007263 	 0.000437 	 -0.000103 	 0.000036 	 0.000169 	 -0.000584 	 0.000206 	 0.000961 	 -0.000584 	 0.000206 	 0.000961 	 -0.003310 	 0.001168 	 0.005452 
Santa Ynez (East)                           	 -119.596000 	 34.490000 	 81.000000 	 0.005125 	 0.000150 	 0.010100 	 -0.000000 	 -0.004975 	 0.004975 	 0.000792 	 0.000023 	 0.001561 	 -0.005000 	 -0.000146 	 -0.009853 	 0.000125 	 0.000004 	 0.000247 	 -0.000792 	 -0.000023 	 -0.001561 
Sierra Madre                                	 -118.253000 	 34.247000 	 298.000000 	 0.000000 	 -0.001200 	 0.001200 	 -0.001083 	 -0.002283 	 0.000117 	 -0.000239 	 0.000080 	 0.000398 	 -0.000449 	 0.000150 	 0.000748 	 -0.000449 	 0.000150 	 0.000748 	 -0.000845 	 0.000282 	 0.001408 
Sierra Madre                                	 -118.187000 	 34.212000 	 273.000000 	 0.000000 	 -0.000900 	 0.000900 	 -0.001264 	 -0.002164 	 -0.000364 	 -0.000003 	 0.000002 	 0.000005 	 -0.000066 	 0.000038 	 0.000094 	 -0.000066 	 0.000038 	 0.000094 	 -0.001260 	 0.000720 	 0.001800 
Sierra Madre (San Fernando)                 	 -118.441000 	 34.300000 	 303.000000 	 0.000000 	 -0.000200 	 0.001200 	 -0.001273 	 -0.001473 	 -0.000073 	 -0.000378 	 0.000336 	 0.000629 	 -0.000581 	 0.000517 	 0.000969 	 -0.000581 	 0.000517 	 0.000969 	 -0.000895 	 0.000796 	 0.001492 
Simi - Santa Rosa                           	 -119.082000 	 34.224000 	 265.000000 	 0.000606 	 0.000406 	 0.000806 	 -0.000175 	 -0.000375 	 0.000025 	 0.000051 	 0.000039 	 0.000069 	 -0.000586 	 -0.000441 	 -0.000793 	 0.000020 	 -0.000008 	 -0.000014 	 -0.000226 	 0.000086 	 0.000156 
So Sierra Nevada                            	 -118.277000 	 36.731000 	 345.000000 	 0.000000 	 -0.000100 	 0.000100 	 0.000193 	 0.000093 	 0.000293 	 0.000180 	 -0.000120 	 -0.000240 	 0.000048 	 -0.000032 	 -0.000064 	 0.000048 	 -0.000032 	 -0.000064 	 0.000013 	 -0.000009 	 -0.000017 
Surprise Valley 2011 CFM                    	 -120.184500 	 41.568300 	 352.000000 	 0.000000 	 -0.000100 	 0.000100 	 0.000386 	 0.000286 	 0.000486 	 0.000378 	 -0.000315 	 -0.000441 	 0.000053 	 -0.000044 	 -0.000062 	 0.000053 	 -0.000044 	 -0.000062 	 0.000007 	 -0.000006 	 -0.000009 
Table Bluff                                 	 -124.236000 	 40.682000 	 303.000000 	 0.000000 	 -0.000200 	 0.000000 	 -0.000354 	 -0.000554 	 -0.000354 	 -0.000105 	 0.000063 	 0.000105 	 -0.000161 	 0.000097 	 0.000161 	 -0.000161 	 0.000097 	 0.000161 	 -0.000249 	 0.000149 	 0.000249 
Table Bluff                                 	 -124.458000 	 40.684000 	 292.000000 	 0.000000 	 -0.000120 	 0.000190 	 -0.000530 	 -0.000650 	 -0.000340 	 -0.000074 	 0.000063 	 0.000093 	 -0.000184 	 0.000155 	 0.000231 	 -0.000184 	 0.000155 	 0.000231 	 -0.000456 	 0.000383 	 0.000571 
Tank Canyon                                 	 -117.238000 	 35.730000 	 178.000000 	 0.000000 	 -0.000500 	 0.000600 	 0.000643 	 0.000143 	 0.001243 	 0.000642 	 -0.000321 	 -0.001027 	 0.000022 	 -0.000011 	 -0.000036 	 0.000022 	 -0.000011 	 -0.000036 	 0.000001 	 -0.000000 	 -0.000001 
Trinidad (alt1)                             	 -124.140000 	 41.062000 	 315.000000 	 0.000000 	 -0.000200 	 0.000200 	 -0.000328 	 -0.000528 	 -0.000128 	 -0.000164 	 0.000082 	 0.000246 	 -0.000164 	 0.000082 	 0.000246 	 -0.000164 	 0.000082 	 0.000246 	 -0.000164 	 0.000082 	 0.000246 
Trinidad (alt1)                             	 -124.260000 	 41.190000 	 322.000000 	 0.000000 	 -0.000100 	 0.000100 	 -0.000573 	 -0.000673 	 -0.000473 	 -0.000356 	 0.000305 	 0.000407 	 -0.000278 	 0.000238 	 0.000318 	 -0.000278 	 0.000238 	 0.000318 	 -0.000217 	 0.000186 	 0.000248 
Trinidad (alt1)                             	 -124.081000 	 41.010000 	 315.000000 	 0.000000 	 -0.000200 	 0.000200 	 -0.000737 	 -0.000937 	 -0.000537 	 -0.000369 	 0.000287 	 0.000451 	 -0.000369 	 0.000287 	 0.000451 	 -0.000369 	 0.000287 	 0.000451 	 -0.000369 	 0.000287 	 0.000451 
Trinidad (alt1)                             	 -124.100000 	 41.010000 	 322.000000 	 0.000000 	 -0.000100 	 0.000100 	 -0.001802 	 -0.001902 	 -0.001702 	 -0.001119 	 0.001068 	 0.001170 	 -0.000874 	 0.000835 	 0.000914 	 -0.000874 	 0.000835 	 0.000914 	 -0.000683 	 0.000652 	 0.000714 
White Mountains                             	 -118.331000 	 37.476000 	 174.000000 	 -0.000177 	 -0.000227 	 -0.000127 	 0.000000 	 -0.000050 	 0.000050 	 0.000018 	 0.000015 	 0.000022 	 0.000002 	 0.000002 	 0.000002 	 -0.000175 	 -0.000140 	 -0.000210 	 -0.000018 	 -0.000015 	 -0.000022 
White Mountains                             	 -118.349000 	 37.581000 	 173.000000 	 -0.000247 	 -0.000297 	 -0.000197 	 0.000000 	 -0.000050 	 0.000050 	 0.000030 	 0.000026 	 0.000034 	 0.000004 	 0.000003 	 0.000004 	 -0.000244 	 -0.000209 	 -0.000279 	 -0.000030 	 -0.000026 	 -0.000034 
White Mountains                             	 -118.349000 	 37.581000 	 173.000000 	 -0.000332 	 -0.000432 	 -0.000232 	 0.000000 	 -0.000100 	 0.000100 	 0.000040 	 0.000032 	 0.000049 	 0.000005 	 0.000004 	 0.000006 	 -0.000327 	 -0.000258 	 -0.000397 	 -0.000040 	 -0.000032 	 -0.000049 
Zayante-Vergeles                            	 -121.650000 	 36.867000 	 252.000000 	 -0.000520 	 -0.001080 	 -0.001020 	 -0.000000 	 -0.000560 	 -0.000500 	 -0.000153 	 -0.000010 	 -0.000025 	 0.000470 	 0.000031 	 0.000078 	 -0.000050 	 -0.000003 	 -0.000008 	 0.000153 	 0.000010 	 0.000025 
